,cluster,title
40288,1,Templates and Patterns : Augmenting High-Level Synthesis for Domain-Specific Computing.
40293,1,HandSight: A Touch-Based Wearable System to Increase Information Accessibility for People with Visual Impairments.
40295,1,Application-aware Performance Optimization for Software Managed Manycore Architectures.
40302,1,Symbolic Reasoning for Query Verification and Optimization.
40304,1,Architectural Support for Protecting Memory Integrity and Confidentiality.
40306,1,A distributed hard real-time Java system for high mobility components.
40314,1,Interactive visualisation techniques for large time-dependent data sets.
40318,1,Graph Based Models for Unsupervised High Dimensional Data Clustering and Network Analysis.
40319,1,Graphical Models for Wide-Area Activity Analysis in Continuous Videos.
40320,1,Incremental Linearization for Satisfiability and Verification Modulo Nonlinear Arithmetic and Transcendental Functions.
40321,1,Automated Storage Layout for Database Systems.
40322,1,Designing multi-sensory displays for abstract data.
40323,1,Logically Centralized Security for Software-Defined Networking.
40324,1,GNSS/INS integration for positioning and navigation: modelling and quality analysis.
40327,1,Texture representation for low-resolution palmprint rrecognition.
40328,1,Connectivity Control for Quad-Dominant Meshes.
40332,1,Model-Based Test Automation Strategies for Data Processing Systems.
40333,1,Design and Implementation of a Hypervisor-Based Platform for Dynamic Information Flow Tracking in a Distributed Environment.
40336,1,Optimal and Game-theoretic Resource Allocations for Multiuser Wireless Energy-Harvesting and Communications Systems.
40338,1,Adaptive Baseband Pro cessing and Configurable Hardware for Wireless Communication.
40339,1,"Spectrum sensing for cognitive radios: Algorithms, performance, and limitations."
40340,1,High quality depth estimation for multi-view video.
40341,1,Efficient signal transmission techniques for massive MIMO systems.
40345,1,Function Variables for Constraint Programming.
40350,1,Learning Program-Wide Code Representations for Binary Diffing.
40352,1,Novel Secret Sharing and Commitment Schemes for Cryptographic Applications.
40353,1,Alternate Test Generation for Detection of Parametric Faults.
40354,1,Challenges and Outlook in Machine Learning-based Malware Detection for Android.
40355,1,Constraint based methods for allocation and scheduling of periodic applications.
40356,1,Frequency-domain equalization for continuous phase modulation.
40365,1,A presentation service for rapidly building interactive collaborative web applications.
40366,1,Methods and applications for ontology-based recommender systems.
40367,1,Subspace Representations for Robust Face and Facial Expression Recognition.
40370,1,"New numerical methods for Computational Fluid Dynamics, Forecast and Control."
40373,1,"Novel Bioinformatics Applications for Protein Allergology, Genome-Wide Association and Retrovirology Studies."
40379,1,Network support for energy efficient wireless communications.
40383,1,Runtime Support for Heterogeneous Multi-core Systems.
40384,1,A Mutation-based Framework for Automated Testing of Timeliness.
40385,1,Optimal control for energy-aware server farms.
40386,1,Control for Programmable Superconducting Quantum Systems.
40388,1,Network Algorithms for Complex Systems with Applications to Non-linear Oscillators and Genome Assembly.
40390,1,An open semantic framework for statistical learning.
40391,1,New methods for human arm pose modeling.
40394,1,Runtime specialization for heterogeneous CPU-GPU platforms.
40401,1,Image Synthesis for Self-Supervised Visual Representation Learning.
40403,1,Characterization and Advanced Communication Techniques for Free-Space Optical Channels.
40404,1,Rapid application mobilization and delivery for smartphones.
40413,1,Integrated Collaborative Facilities Management Framework for Post-Occupancy Evaluation of Higher Education Facilities.
40423,1,A deep learning and parallel simulation methodology for air traffic management.
40425,1,Decomposition Approaches for Optimization Problems; Decompositie methodes voor optimalisatieproblemen.
40432,1,Languages and Tools for Optimization of Large-Scale Systems.
40434,1,Linear MMSE Receivers for Interference Suppression &amp; Multipath Diversity Combining in Long-Code DS-CDMA Systems.
40437,1,Design implications for mobile user interfaces of Internet services.
40445,1,Inverse Parametric Alignment for Accurate Biological Sequence Comparison.
40447,1,Design for pre-bond testability in 3D integrated circuits.
40448,1,System Level Techniques for Verification and Synchronization after Local Design Refinements.
40454,1,Statistical Methods for Analyzing Time Series Data Drawn from Complex Social Systems.
40455,1,"A Data-Driven Approach for System Approximation and Set Point Optimization, with a Focus in HVAC Systems."
40457,1,High-performance computer system architectures for embedded computing.
40461,1,Preventive Maintenance for a Multi-task System.
40464,1,Novel Deep Learning Models for Medical Imaging Analysis.
40465,1,Learning to Rank for Retrieval and Recommendation.
40470,1,Theoretical foundations for efficient clustering.
40474,1,Copying garbage collection for WAM-based prolog systems.
40476,1,An improved community structure method for catchment classification.
40491,1,Risk Analysis Framework for Unmanned Systems.
40493,1,Fast methods for electrostatic calculations in molecular dynamics simulations.
40494,1,Energy efficient error-correcting coding for wireless systems.
40495,1,Concurrency control for composite objects.
40498,1,Dynamically Reconfigurable Architectures for Real-time Baseband Processing.
40499,1,Extension-based semantics of argumentation frameworks for agent interactions.
40500,1,Methods for Optimal Model Fitting and Sensor Calibration.
40501,1,Run-Time Reconfiguration of Homogeneous MPSoCs for use in Embedded Systems.
40503,1,"Parametrization, auralization, and authoring of room acoustics for virtual reality applications."
40504,1,A computational framework for wearable accelerometer based activity and gesture recognition.
40505,1,Spatial modelling and simulation for disease surveillance.
40507,1,Bit loading and precoding for MIMO communication systems.
40510,1,A multi-component indicator of stream condition for waterway managers: balancing scientific rigour with the need for utility.
40515,1,Automated Test Case Generator for Phishing Prevention Using Generative Grammars and Discriminative Methods.
40520,1,Transceiver design and optimisation for multi-way relay MIMO channels.
40521,1,Methods for Employing Real Options Models to Mitigate Risk in R&amp;D Funding Decisions.
40528,1,An Explanatory Model of Motivation for Cyber-Attacks Drawn from Criminological Theories.
40531,1,"Channel modeling, signal processing and coding for perpendicular magnetic recording."
40541,1,Extraction and Exploitation of User Goals and Intentions for Querying and Recommendation.
40542,1,A Compiler Infrastructure for Static and Hybrid Analysis of Discrete Event System Models.
40546,1,State-space models and methods for MIMO communication.
40549,1,"Simplified Graphical Approaches for CDMA Multi-User Detection, Decoding and Power Control."
40550,1,Recovery for sporadic operations on cloud applications.
40556,1,Technology for biocomputational devices based on molecular motors.
40558,1,Reputation based Buyer Strategies for Seller Selection in Electronic Markets.
40559,1,"Machine Learning for Large-Scale Genomics: Algorithms, Models and Applications."
40576,1,Statistical and geometric methods for visual tracking with occlusion handling and target reacquisition.
40577,1,Optimal stochastic and distributed algorithms for machine learning.
40583,1,Operating System Wide Activity Tracing for Generating and Profiling Software Tutorials.
40584,1,Reasoning about designs: a framework for coupling formal developments and system management.
40589,1,"Multiobjective Optimization Models and solution Methods for Planning land Development using Minimum Spanning Trees, Lagrangian Relaxation and Decomposition Techniques."
40592,1,A data-driven approach for personalized drama management.
40595,1,Multi-user MIMO techniques for cellular systems.
40596,1,Learning-Based Methods for Outlier Detection in Imbalanced and Heterogeneous Data.
40597,1,System support for keyword-based search in structured Peer-to-Peer systems.
40599,1,EXAM-S: an Analysis tool for Multi-Domain Policy Sets.
40600,1,Data-guided statistical sparse measurements modeling for compressive sensing.
40611,1,Efficient Execution Paradigms for Parallel Heterogeneous Architectures.
40626,1,Memory System Design for Chip-Multiprocessors.
40629,1,Picture processing for enhancement and recognition.
40633,1,On Low-Complexity Implementation of Nonlinear Vector Precoding for Multi-Antenna Systems.
40637,1,"PAC-optimal, Non-parametric Algorithms and Bounds for Exploration in Concurrent MDPs with Delayed Updates."
40638,1,Objects extraction and recognition for camera-based interaction : heuristic and statistical approaches.
40640,1,Developing Efficient Techniques for Clustering and Degradation Analysis in Time Series Data.
40641,1,Triggering Control Methods for Cyber-Physical Systems: Security &amp; Smart Grid Applications.
40642,1,Enhanced Multi-Touch Gestures for Complex Tasks.
40648,1,Textural features for fingerprint liveness detection.
40650,1,Concolic Execution Tailored for Hybrid Fuzzing.
40657,1,Efficient Solution Procedures for Multistage Stochastic Formulations of Two Problem Classes.
